identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/durability,product/ecu,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000200000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qkosjvg66dkcyomj7wbudyhtsgcoeqzecxetxjjxvbk6kd7kpxdq,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadBucket,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cl635eyw2udb5ctjtijrzdgkgp5thch2amreikwdrjbetbu23fkq,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadObject,,raul-folder,78.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000312000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
54xy37hff3xt3phipaxz4qxucrdnwvjlnlzreskwiylhy25syuha,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketObjectLockConfig,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
dbsyoslseoelknl6da4quitz2bcpjc2dkpdmkzybmyq4rdvnahdq,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPublicAccessBlock,,raul-folder,34.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000136000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
nbrd23nt4tgvqd76ki6o4rvmi3hyo3gqgrlu6bdkuv6elfqri2ea,2020-10-12T22:00:00Z/2020-10-12T23:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T22:00:00Z,2020-10-12T23:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketServerSideEncryption,,raul-folder,17.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000068000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
iehtc24esnx4dool3d2a6ap4ttmay3wroryo6ezd2lpgagbtpzuq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonEC2,USE2-BoxUsage:t2.large,RunInstances,us-east-2c,i-01ca606c0561e996f,0.6169440000,4,2.4677760000,USD,0.0928000000,0.0572524032,0.0928000000,0.0572524032,$0.0928 per On Demand Linux t2.large Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,Used,Up to 3.3 GHz,Yes,,Variable,No,,,,,General purpose,t2.large,t2,No,Yes,Yes,No License required,US East (Ohio),AWS Region,,,,,8 GiB,Low to Moderate,4,Linux,RunInstances,Intel Xeon Family,NA,64-bit,Intel AVX; Intel Turbo,Compute Instance,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,B7KJQVXZZNDAS23N,EBS only,,,Shared,,,,USE2-BoxUsage:t2.large,2,,,2365647647,USD,0.0572524032,0.0928000000,OnDemand,Hrs,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
3imcsqtogfrh5qfqzoazd5nbz5h32v7rlk2nyuyrkq3ur7v4patq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonEC2,USE2-DataTransfer-In-Bytes,RunInstances,,i-01ca606c0561e996f,0.0010988489,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
fwavpzd6rlwm7oh7auj67ucf3nwqkzbmzi6avuhxzmkptzush6ya,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonEC2,USE2-DataTransfer-Out-Bytes,RunInstances,,i-01ca606c0561e996f,1.3889608597,,,USD,0.0900000000,0.1250064774,0.0900000000,0.1250064774,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,36H7S3NU9B7S3UT5,,,,,External,Other,AWS Outbound,USE2-DataTransfer-Out-Bytes,,,,2276573336,USD,0.1250064774,0.0900000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
vvz7jcquksmjlqikj3tlokrro6r6vpzfom7yfiic5sauh4ozcisq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonEC2,USE2-EUW2-AWS-In-Bytes,PublicIP-In,,i-01ca606c0561e996f,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (London),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,E89NE248V7NX7D6R,,,,,EU (London),AWS Region,InterRegion Inbound,USE2-EUW2-AWS-In-Bytes,,,,2276573438,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
puvwcr7cebss7qeshchal7pyz6miqx57c7xaaa7stcqagekp5kra,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
uandzibe6ooepldd7533mdri7hpx4ndrldrbtzmmkvvcij5ouera,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucket,,raul-folder,65.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0003250000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,12.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000600000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qkosjvg66dkcyomj7wbudyhtsgcoeqzecxetxjjxvbk6kd7kpxdq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadBucket,,raul-folder,6.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000024000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cl635eyw2udb5ctjtijrzdgkgp5thch2amreikwdrjbetbu23fkq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadObject,,raul-folder,266.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0001064000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
dbsyoslseoelknl6da4quitz2bcpjc2dkpdmkzybmyq4rdvnahdq,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPublicAccessBlock,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
nbrd23nt4tgvqd76ki6o4rvmi3hyo3gqgrlu6bdkuv6elfqri2ea,2020-10-12T23:00:00Z/2020-10-13T00:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-12T23:00:00Z,2020-10-13T00:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketServerSideEncryption,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
3imcsqtogfrh5qfqzoazd5nbz5h32v7rlk2nyuyrkq3ur7v4patq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonEC2,USE2-DataTransfer-In-Bytes,RunInstances,,i-01ca606c0561e996f,0.0004731566,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
fwavpzd6rlwm7oh7auj67ucf3nwqkzbmzi6avuhxzmkptzush6ya,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonEC2,USE2-DataTransfer-Out-Bytes,RunInstances,,i-01ca606c0561e996f,0.3181826370,,,USD,0.0900000000,0.0286364373,0.0900000000,0.0286364373,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,36H7S3NU9B7S3UT5,,,,,External,Other,AWS Outbound,USE2-DataTransfer-Out-Bytes,,,,2276573336,USD,0.0286364373,0.0900000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
7o45hp3j5v5y32h3eo7mrehepqfuta5zwnej7tnz257v6dzpsfeq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-0a5372e30a7f3520f,0.0107526882,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB-month of General Purpose (SSD) provisioned storage under monthly free tier,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,Storage,us-east-2,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,SSD-backed,,,,,USE2-EBS:VolumeUsage.gp2,,gp2,General Purpose,2363494358,USD,0.0010752688,0.1000000000,,GB-Mo,,,,,,,,,,4318863735,,,,,,,,,,,,,,,
uandzibe6ooepldd7533mdri7hpx4ndrldrbtzmmkvvcij5ouera,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucket,,raul-folder,11.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000550000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000100000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qkosjvg66dkcyomj7wbudyhtsgcoeqzecxetxjjxvbk6kd7kpxdq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadBucket,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cl635eyw2udb5ctjtijrzdgkgp5thch2amreikwdrjbetbu23fkq,2020-10-13T00:00:00Z/2020-10-13T01:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-13T00:00:00Z,2020-10-13T01:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadObject,,raul-folder,52.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000208000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
